"SK_CONSTRUTOR","SK_PILOTO","SK_GRANDE_PREMIO","SK_DATA","SK_STATUS","POSICAO_TREINO","POSICAO_GP","PTS_PILOTO"
46,71,216,607,11,15,"8",0
22,82,216,607,11,15,"9",0
37,50,216,607,11,15,"10",0
21,21,216,607,15,15,"11",0
45,22,216,607,5,15,"\N",0
33,63,216,607,8,15,"\N",0
48,35,216,607,20,15,"\N",0
39,76,216,607,5,15,"\N",0
42,79,216,607,60,15,"\N",0
49,65,216,607,3,15,"\N",0
44,64,216,607,3,15,"\N",0
6,14,216,607,7,15,"\N",0
1,49,216,607,4,15,"\N",0
46,56,216,607,4,15,"\N",0
22,58,216,607,6,15,"\N",0
3,77,216,607,1,16,"1",10
25,30,216,607,1,16,"2",6
34,57,216,607,1,16,"3",4
18,15,216,607,1,16,"4",3
27,23,216,607,1,16,"5",2
32,55,216,607,1,16,"6",1
35,75,216,607,1,16,"7",0
46,71,216,607,11,16,"8",0
22,82,216,607,11,16,"9",0
37,50,216,607,11,16,"10",0
21,21,216,607,15,16,"11",0
45,22,216,607,5,16,"\N",0
33,63,216,607,8,16,"\N",0
48,35,216,607,20,16,"\N",0
39,76,216,607,5,16,"\N",0
42,79,216,607,60,16,"\N",0
49,65,216,607,3,16,"\N",0
44,64,216,607,3,16,"\N",0
6,14,216,607,7,16,"\N",0
1,49,216,607,4,16,"\N",0
46,56,216,607,4,16,"\N",0
22,58,216,607,6,16,"\N",0
3,77,216,607,1,17,"1",10
25,30,216,607,1,17,"2",6
34,57,216,607,1,17,"3",4
18,15,216,607,1,17,"4",3
27,23,216,607,1,17,"5",2
32,55,216,607,1,17,"6",1
35,75,216,607,1,17,"7",0
46,71,216,607,11,17,"8",0
22,82,216,607,11,17,"9",0
37,50,216,607,11,17,"10",0
21,21,216,607,15,17,"11",0
45,22,216,607,5,17,"\N",0
33,63,216,607,8,17,"\N",0
48,35,216,607,20,17,"\N",0
39,76,216,607,5,17,"\N",0
42,79,216,607,60,17,"\N",0
49,65,216,607,3,17,"\N",0
44,64,216,607,3,17,"\N",0
6,14,216,607,7,17,"\N",0
1,49,216,607,4,17,"\N",0
46,56,216,607,4,17,"\N",0
22,58,216,607,6,17,"\N",0
3,77,216,607,1,18,"1",10
25,30,216,607,1,18,"2",6
34,57,216,607,1,18,"3",4
18,15,216,607,1,18,"4",3
27,23,216,607,1,18,"5",2
32,55,216,607,1,18,"6",1
35,75,216,607,1,18,"7",0
46,71,216,607,11,18,"8",0
22,82,216,607,11,18,"9",0
37,50,216,607,11,18,"10",0
21,21,216,607,15,18,"11",0
45,22,216,607,5,18,"\N",0
33,63,216,607,8,18,"\N",0
48,35,216,607,20,18,"\N",0
39,76,216,607,5,18,"\N",0
42,79,216,607,60,18,"\N",0
49,65,216,607,3,18,"\N",0
44,64,216,607,3,18,"\N",0
6,14,216,607,7,18,"\N",0
1,49,216,607,4,18,"\N",0
46,56,216,607,4,18,"\N",0
22,58,216,607,6,18,"\N",0
3,77,216,607,1,19,"1",10
25,30,216,607,1,19,"2",6
34,57,216,607,1,19,"3",4
18,15,216,607,1,19,"4",3
27,23,216,607,1,19,"5",2
32,55,216,607,1,19,"6",1
35,75,216,607,1,19,"7",0
46,71,216,607,11,19,"8",0
22,82,216,607,11,19,"9",0
37,50,216,607,11,19,"10",0
21,21,216,607,15,19,"11",0
45,22,216,607,5,19,"\N",0
33,63,216,607,8,19,"\N",0
48,35,216,607,20,19,"\N",0
39,76,216,607,5,19,"\N",0
42,79,216,607,60,19,"\N",0
49,65,216,607,3,19,"\N",0
44,64,216,607,3,19,"\N",0
6,14,216,607,7,19,"\N",0
1,49,216,607,4,19,"\N",0
46,56,216,607,4,19,"\N",0
22,58,216,607,6,19,"\N",0
3,77,216,607,1,20,"1",10
25,30,216,607,1,20,"2",6
34,57,216,607,1,20,"3",4
18,15,216,607,1,20,"4",3
27,23,216,607,1,20,"5",2
32,55,216,607,1,20,"6",1
35,75,216,607,1,20,"7",0
46,71,216,607,11,20,"8",0
22,82,216,607,11,20,"9",0
37,50,216,607,11,20,"10",0
21,21,216,607,15,20,"11",0
45,22,216,607,5,20,"\N",0
33,63,216,607,8,20,"\N",0
48,35,216,607,20,20,"\N",0
39,76,216,607,5,20,"\N",0
42,79,216,607,60,20,"\N",0
49,65,216,607,3,20,"\N",0
44,64,216,607,3,20,"\N",0
6,14,216,607,7,20,"\N",0
1,49,216,607,4,20,"\N",0
46,56,216,607,4,20,"\N",0
22,58,216,607,6,20,"\N",0
3,77,216,607,1,21,"1",10
25,30,216,607,1,21,"2",6
34,57,216,607,1,21,"3",4
18,15,216,607,1,21,"4",3
27,23,216,607,1,21,"5",2
32,55,216,607,1,21,"6",1
35,75,216,607,1,21,"7",0
46,71,216,607,11,21,"8",0
22,82,216,607,11,21,"9",0
37,50,216,607,11,21,"10",0
21,21,216,607,15,21,"11",0
45,22,216,607,5,21,"\N",0
33,63,216,607,8,21,"\N",0
48,35,216,607,20,21,"\N",0
39,76,216,607,5,21,"\N",0
42,79,216,607,60,21,"\N",0
49,65,216,607,3,21,"\N",0
44,64,216,607,3,21,"\N",0
6,14,216,607,7,21,"\N",0
1,49,216,607,4,21,"\N",0
46,56,216,607,4,21,"\N",0
22,58,216,607,6,21,"\N",0
3,77,216,607,1,22,"1",10
25,30,216,607,1,22,"2",6
34,57,216,607,1,22,"3",4
18,15,216,607,1,22,"4",3
27,23,216,607,1,22,"5",2
32,55,216,607,1,22,"6",1
35,75,216,607,1,22,"7",0
46,71,216,607,11,22,"8",0
22,82,216,607,11,22,"9",0
37,50,216,607,11,22,"10",0
21,21,216,607,15,22,"11",0
45,22,216,607,5,22,"\N",0
33,63,216,607,8,22,"\N",0
48,35,216,607,20,22,"\N",0
39,76,216,607,5,22,"\N",0
42,79,216,607,60,22,"\N",0
49,65,216,607,3,22,"\N",0
44,64,216,607,3,22,"\N",0
6,14,216,607,7,22,"\N",0
1,49,216,607,4,22,"\N",0
46,56,216,607,4,22,"\N",0
22,58,216,607,6,22,"\N",0
42,71,224,582,1,1,"1",10
48,35,224,582,1,1,"2",6
33,56,224,582,1,1,"3",4
44,77,224,582,1,1,"4",3
18,57,224,582,1,1,"5",2
49,63,224,582,11,1,"6",1
39,44,224,582,11,1,"7",0
27,49,224,582,11,1,"8",0
6,73,224,582,12,1,"9",0
3,64,224,582,12,1,"10",0
45,79,224,582,13,1,"11",0
35,83,224,582,93,1,"\N",0
1,30,224,582,23,1,"\N",0
22,21,224,582,8,1,"\N",0
48,22,224,582,5,1,"\N",0
25,14,224,582,37,1,"\N",0
18,50,224,582,5,1,"\N",0
33,55,224,582,4,1,"\N",0
35,84,224,582,4,1,"\N",0
44,65,224,582,4,1,"\N",0
6,69,224,582,77,1,"\N",0
27,85,224,582,77,1,"\N",0
42,71,224,582,1,2,"1",10
48,35,224,582,1,2,"2",6
33,56,224,582,1,2,"3",4
44,77,224,582,1,2,"4",3
18,57,224,582,1,2,"5",2
49,63,224,582,11,2,"6",1
39,44,224,582,11,2,"7",0
27,49,224,582,11,2,"8",0
6,73,224,582,12,2,"9",0
3,64,224,582,12,2,"10",0
45,79,224,582,13,2,"11",0
35,83,224,582,93,2,"\N",0
1,30,224,582,23,2,"\N",0
22,21,224,582,8,2,"\N",0
48,22,224,582,5,2,"\N",0
25,14,224,582,37,2,"\N",0
18,50,224,582,5,2,"\N",0
33,55,224,582,4,2,"\N",0
35,84,224,582,4,2,"\N",0
44,65,224,582,4,2,"\N",0
6,69,224,582,77,2,"\N",0
27,85,224,582,77,2,"\N",0
42,71,224,582,1,3,"1",10
48,35,224,582,1,3,"2",6
33,56,224,582,1,3,"3",4
44,77,224,582,1,3,"4",3
18,57,224,582,1,3,"5",2
49,63,224,582,11,3,"6",1
39,44,224,582,11,3,"7",0
27,49,224,582,11,3,"8",0
6,73,224,582,12,3,"9",0
3,64,224,582,12,3,"10",0
45,79,224,582,13,3,"11",0
35,83,224,582,93,3,"\N",0
1,30,224,582,23,3,"\N",0
22,21,224,582,8,3,"\N",0
48,22,224,582,5,3,"\N",0
25,14,224,582,37,3,"\N",0
18,50,224,582,5,3,"\N",0
33,55,224,582,4,3,"\N",0
35,84,224,582,4,3,"\N",0
44,65,224,582,4,3,"\N",0
6,69,224,582,77,3,"\N",0
27,85,224,582,77,3,"\N",0
42,71,224,582,1,4,"1",10
48,35,224,582,1,4,"2",6
33,56,224,582,1,4,"3",4
44,77,224,582,1,4,"4",3
18,57,224,582,1,4,"5",2
49,63,224,582,11,4,"6",1
39,44,224,582,11,4,"7",0
27,49,224,582,11,4,"8",0
6,73,224,582,12,4,"9",0
3,64,224,582,12,4,"10",0
45,79,224,582,13,4,"11",0
35,83,224,582,93,4,"\N",0
1,30,224,582,23,4,"\N",0
22,21,224,582,8,4,"\N",0
48,22,224,582,5,4,"\N",0
25,14,224,582,37,4,"\N",0
18,50,224,582,5,4,"\N",0
33,55,224,582,4,4,"\N",0
35,84,224,582,4,4,"\N",0
44,65,224,582,4,4,"\N",0
6,69,224,582,77,4,"\N",0
27,85,224,582,77,4,"\N",0
42,71,224,582,1,5,"1",10
48,35,224,582,1,5,"2",6
33,56,224,582,1,5,"3",4
44,77,224,582,1,5,"4",3
18,57,224,582,1,5,"5",2
49,63,224,582,11,5,"6",1
39,44,224,582,11,5,"7",0
27,49,224,582,11,5,"8",0
6,73,224,582,12,5,"9",0
3,64,224,582,12,5,"10",0
45,79,224,582,13,5,"11",0
35,83,224,582,93,5,"\N",0
1,30,224,582,23,5,"\N",0
22,21,224,582,8,5,"\N",0
48,22,224,582,5,5,"\N",0
25,14,224,582,37,5,"\N",0
18,50,224,582,5,5,"\N",0
33,55,224,582,4,5,"\N",0
35,84,224,582,4,5,"\N",0
44,65,224,582,4,5,"\N",0
6,69,224,582,77,5,"\N",0
27,85,224,582,77,5,"\N",0
42,71,224,582,1,6,"1",10
48,35,224,582,1,6,"2",6
33,56,224,582,1,6,"3",4
44,77,224,582,1,6,"4",3
18,57,224,582,1,6,"5",2
49,63,224,582,11,6,"6",1
39,44,224,582,11,6,"7",0
27,49,224,582,11,6,"8",0
6,73,224,582,12,6,"9",0
3,64,224,582,12,6,"10",0
45,79,224,582,13,6,"11",0
35,83,224,582,93,6,"\N",0
1,30,224,582,23,6,"\N",0
22,21,224,582,8,6,"\N",0
48,22,224,582,5,6,"\N",0
25,14,224,582,37,6,"\N",0
18,50,224,582,5,6,"\N",0
33,55,224,582,4,6,"\N",0
35,84,224,582,4,6,"\N",0
44,65,224,582,4,6,"\N",0
6,69,224,582,77,6,"\N",0
27,85,224,582,77,6,"\N",0
42,71,224,582,1,7,"1",10
48,35,224,582,1,7,"2",6
33,56,224,582,1,7,"3",4
44,77,224,582,1,7,"4",3
18,57,224,582,1,7,"5",2
49,63,224,582,11,7,"6",1
39,44,224,582,11,7,"7",0
27,49,224,582,11,7,"8",0
6,73,224,582,12,7,"9",0
3,64,224,582,12,7,"10",0
45,79,224,582,13,7,"11",0
35,83,224,582,93,7,"\N",0
1,30,224,582,23,7,"\N",0
22,21,224,582,8,7,"\N",0
48,22,224,582,5,7,"\N",0
25,14,224,582,37,7,"\N",0
18,50,224,582,5,7,"\N",0
33,55,224,582,4,7,"\N",0
35,84,224,582,4,7,"\N",0
44,65,224,582,4,7,"\N",0
6,69,224,582,77,7,"\N",0
27,85,224,582,77,7,"\N",0
42,71,224,582,1,8,"1",10
48,35,224,582,1,8,"2",6
33,56,224,582,1,8,"3",4
44,77,224,582,1,8,"4",3
18,57,224,582,1,8,"5",2
49,63,224,582,11,8,"6",1
39,44,224,582,11,8,"7",0
27,49,224,582,11,8,"8",0
6,73,224,582,12,8,"9",0
3,64,224,582,12,8,"10",0
45,79,224,582,13,8,"11",0
35,83,224,582,93,8,"\N",0
1,30,224,582,23,8,"\N",0
22,21,224,582,8,8,"\N",0
48,22,224,582,5,8,"\N",0
25,14,224,582,37,8,"\N",0
18,50,224,582,5,8,"\N",0
33,55,224,582,4,8,"\N",0
35,84,224,582,4,8,"\N",0
44,65,224,582,4,8,"\N",0
6,69,224,582,77,8,"\N",0
27,85,224,582,77,8,"\N",0
42,71,224,582,1,9,"1",10
48,35,224,582,1,9,"2",6
33,56,224,582,1,9,"3",4
44,77,224,582,1,9,"4",3
18,57,224,582,1,9,"5",2
49,63,224,582,11,9,"6",1
39,44,224,582,11,9,"7",0
27,49,224,582,11,9,"8",0
6,73,224,582,12,9,"9",0
3,64,224,582,12,9,"10",0
45,79,224,582,13,9,"11",0
35,83,224,582,93,9,"\N",0
1,30,224,582,23,9,"\N",0
22,21,224,582,8,9,"\N",0
48,22,224,582,5,9,"\N",0
25,14,224,582,37,9,"\N",0
18,50,224,582,5,9,"\N",0
33,55,224,582,4,9,"\N",0
35,84,224,582,4,9,"\N",0
44,65,224,582,4,9,"\N",0
6,69,224,582,77,9,"\N",0
27,85,224,582,77,9,"\N",0
42,71,224,582,1,10,"1",10
48,35,224,582,1,10,"2",6
33,56,224,582,1,10,"3",4
44,77,224,582,1,10,"4",3
18,57,224,582,1,10,"5",2
49,63,224,582,11,10,"6",1
39,44,224,582,11,10,"7",0
27,49,224,582,11,10,"8",0
6,73,224,582,12,10,"9",0
3,64,224,582,12,10,"10",0
45,79,224,582,13,10,"11",0
35,83,224,582,93,10,"\N",0
1,30,224,582,23,10,"\N",0
22,21,224,582,8,10,"\N",0
48,22,224,582,5,10,"\N",0
25,14,224,582,37,10,"\N",0
18,50,224,582,5,10,"\N",0
33,55,224,582,4,10,"\N",0
35,84,224,582,4,10,"\N",0
44,65,224,582,4,10,"\N",0
6,69,224,582,77,10,"\N",0
27,85,224,582,77,10,"\N",0
42,71,224,582,1,11,"1",10
48,35,224,582,1,11,"2",6
33,56,224,582,1,11,"3",4
44,77,224,582,1,11,"4",3
18,57,224,582,1,11,"5",2
49,63,224,582,11,11,"6",1
39,44,224,582,11,11,"7",0
27,49,224,582,11,11,"8",0
6,73,224,582,12,11,"9",0
3,64,224,582,12,11,"10",0
45,79,224,582,13,11,"11",0
35,83,224,582,93,11,"\N",0
1,30,224,582,23,11,"\N",0
22,21,224,582,8,11,"\N",0
48,22,224,582,5,11,"\N",0
25,14,224,582,37,11,"\N",0
18,50,224,582,5,11,"\N",0
33,55,224,582,4,11,"\N",0
35,84,224,582,4,11,"\N",0
44,65,224,582,4,11,"\N",0
6,69,224,582,77,11,"\N",0
27,85,224,582,77,11,"\N",0
42,71,224,582,1,12,"1",10
48,35,224,582,1,12,"2",6
33,56,224,582,1,12,"3",4
44,77,224,582,1,12,"4",3
18,57,224,582,1,12,"5",2
49,63,224,582,11,12,"6",1
39,44,224,582,11,12,"7",0
27,49,224,582,11,12,"8",0
6,73,224,582,12,12,"9",0
3,64,224,582,12,12,"10",0
45,79,224,582,13,12,"11",0
35,83,224,582,93,12,"\N",0
1,30,224,582,23,12,"\N",0
22,21,224,582,8,12,"\N",0
48,22,224,582,5,12,"\N",0
25,14,224,582,37,12,"\N",0
18,50,224,582,5,12,"\N",0
33,55,224,582,4,12,"\N",0
35,84,224,582,4,12,"\N",0
44,65,224,582,4,12,"\N",0
6,69,224,582,77,12,"\N",0
27,85,224,582,77,12,"\N",0
42,71,224,582,1,13,"1",10
48,35,224,582,1,13,"2",6
33,56,224,582,1,13,"3",4
44,77,224,582,1,13,"4",3
18,57,224,582,1,13,"5",2
49,63,224,582,11,13,"6",1
39,44,224,582,11,13,"7",0
27,49,224,582,11,13,"8",0
6,73,224,582,12,13,"9",0
3,64,224,582,12,13,"10",0
45,79,224,582,13,13,"11",0
35,83,224,582,93,13,"\N",0
1,30,224,582,23,13,"\N",0
22,21,224,582,8,13,"\N",0
48,22,224,582,5,13,"\N",0
25,14,224,582,37,13,"\N",0
18,50,224,582,5,13,"\N",0
33,55,224,582,4,13,"\N",0
35,84,224,582,4,13,"\N",0
44,65,224,582,4,13,"\N",0
6,69,224,582,77,13,"\N",0
27,85,224,582,77,13,"\N",0
42,71,224,582,1,14,"1",10
48,35,224,582,1,14,"2",6
33,56,224,582,1,14,"3",4
44,77,224,582,1,14,"4",3
18,57,224,582,1,14,"5",2
49,63,224,582,11,14,"6",1
39,44,224,582,11,14,"7",0
27,49,224,582,11,14,"8",0
6,73,224,582,12,14,"9",0
3,64,224,582,12,14,"10",0
45,79,224,582,13,14,"11",0
35,83,224,582,93,14,"\N",0
1,30,224,582,23,14,"\N",0
22,21,224,582,8,14,"\N",0
48,22,224,582,5,14,"\N",0
25,14,224,582,37,14,"\N",0
18,50,224,582,5,14,"\N",0
33,55,224,582,4,14,"\N",0
35,84,224,582,4,14,"\N",0
44,65,224,582,4,14,"\N",0
6,69,224,582,77,14,"\N",0
27,85,224,582,77,14,"\N",0
42,71,224,582,1,15,"1",10
48,35,224,582,1,15,"2",6
33,56,224,582,1,15,"3",4
44,77,224,582,1,15,"4",3
18,57,224,582,1,15,"5",2
49,63,224,582,11,15,"6",1
39,44,224,582,11,15,"7",0
27,49,224,582,11,15,"8",0
6,73,224,582,12,15,"9",0
3,64,224,582,12,15,"10",0
45,79,224,582,13,15,"11",0
35,83,224,582,93,15,"\N",0
1,30,224,582,23,15,"\N",0
22,21,224,582,8,15,"\N",0
48,22,224,582,5,15,"\N",0
25,14,224,582,37,15,"\N",0
18,50,224,582,5,15,"\N",0
33,55,224,582,4,15,"\N",0
35,84,224,582,4,15,"\N",0
44,65,224,582,4,15,"\N",0
6,69,224,582,77,15,"\N",0
27,85,224,582,77,15,"\N",0
42,71,224,582,1,16,"1",10
48,35,224,582,1,16,"2",6
33,56,224,582,1,16,"3",4
44,77,224,582,1,16,"4",3
18,57,224,582,1,16,"5",2
49,63,224,582,11,16,"6",1
39,44,224,582,11,16,"7",0
27,49,224,582,11,16,"8",0
6,73,224,582,12,16,"9",0
3,64,224,582,12,16,"10",0
45,79,224,582,13,16,"11",0
35,83,224,582,93,16,"\N",0
1,30,224,582,23,16,"\N",0
22,21,224,582,8,16,"\N",0
48,22,224,582,5,16,"\N",0
25,14,224,582,37,16,"\N",0
18,50,224,582,5,16,"\N",0
33,55,224,582,4,16,"\N",0
35,84,224,582,4,16,"\N",0
44,65,224,582,4,16,"\N",0
6,69,224,582,77,16,"\N",0
27,85,224,582,77,16,"\N",0
42,71,224,582,1,17,"1",10
48,35,224,582,1,17,"2",6
33,56,224,582,1,17,"3",4
44,77,224,582,1,17,"4",3
18,57,224,582,1,17,"5",2
49,63,224,582,11,17,"6",1
39,44,224,582,11,17,"7",0
27,49,224,582,11,17,"8",0
6,73,224,582,12,17,"9",0
3,64,224,582,12,17,"10",0
45,79,224,582,13,17,"11",0
35,83,224,582,93,17,"\N",0
1,30,224,582,23,17,"\N",0
22,21,224,582,8,17,"\N",0
48,22,224,582,5,17,"\N",0
25,14,224,582,37,17,"\N",0
18,50,224,582,5,17,"\N",0
33,55,224,582,4,17,"\N",0
35,84,224,582,4,17,"\N",0
44,65,224,582,4,17,"\N",0
6,69,224,582,77,17,"\N",0
27,85,224,582,77,17,"\N",0
42,71,224,582,1,18,"1",10
48,35,224,582,1,18,"2",6
33,56,224,582,1,18,"3",4
44,77,224,582,1,18,"4",3
18,57,224,582,1,18,"5",2
49,63,224,582,11,18,"6",1
39,44,224,582,11,18,"7",0
27,49,224,582,11,18,"8",0
6,73,224,582,12,18,"9",0
3,64,224,582,12,18,"10",0
45,79,224,582,13,18,"11",0
35,83,224,582,93,18,"\N",0
1,30,224,582,23,18,"\N",0
22,21,224,582,8,18,"\N",0
48,22,224,582,5,18,"\N",0
25,14,224,582,37,18,"\N",0
18,50,224,582,5,18,"\N",0
33,55,224,582,4,18,"\N",0
35,84,224,582,4,18,"\N",0
44,65,224,582,4,18,"\N",0
6,69,224,582,77,18,"\N",0
27,85,224,582,77,18,"\N",0
42,71,224,582,1,19,"1",10
48,35,224,582,1,19,"2",6
33,56,224,582,1,19,"3",4
44,77,224,582,1,19,"4",3
18,57,224,582,1,19,"5",2
49,63,224,582,11,19,"6",1
39,44,224,582,11,19,"7",0
27,49,224,582,11,19,"8",0
6,73,224,582,12,19,"9",0
3,64,224,582,12,19,"10",0
45,79,224,582,13,19,"11",0
35,83,224,582,93,19,"\N",0
1,30,224,582,23,19,"\N",0
22,21,224,582,8,19,"\N",0
48,22,224,582,5,19,"\N",0
25,14,224,582,37,19,"\N",0
18,50,224,582,5,19,"\N",0
33,55,224,582,4,19,"\N",0
35,84,224,582,4,19,"\N",0
44,65,224,582,4,19,"\N",0
6,69,224,582,77,19,"\N",0
27,85,224,582,77,19,"\N",0
42,71,224,582,1,20,"1",10
48,35,224,582,1,20,"2",6
33,56,224,582,1,20,"3",4
44,77,224,582,1,20,"4",3
18,57,224,582,1,20,"5",2
49,63,224,582,11,20,"6",1
39,44,224,582,11,20,"7",0
27,49,224,582,11,20,"8",0
6,73,224,582,12,20,"9",0
3,64,224,582,12,20,"10",0
45,79,224,582,13,20,"11",0
35,83,224,582,93,20,"\N",0
1,30,224,582,23,20,"\N",0
22,21,224,582,8,20,"\N",0
48,22,224,582,5,20,"\N",0
25,14,224,582,37,20,"\N",0
18,50,224,582,5,20,"\N",0
33,55,224,582,4,20,"\N",0
35,84,224,582,4,20,"\N",0
44,65,224,582,4,20,"\N",0
6,69,224,582,77,20,"\N",0
27,85,224,582,77,20,"\N",0
37,71,225,583,1,1,"1",10
3,55,225,583,1,1,"2",6
32,30,225,583,11,1,"3",4
21,57,225,583,11,1,"4",3
39,63,225,583,11,1,"5",2
45,44,225,583,11,1,"6",1
49,56,225,583,11,1,"7",0
42,64,225,583,12,1,"8",0
1,79,225,583,12,1,"9",0
6,83,225,583,13,1,"10",0
32,69,225,583,14,1,"11",0
22,84,225,583,20,1,"12",0
37,22,225,583,20,1,"\N",0
48,49,225,583,5,1,"\N",0
21,14,225,583,20,1,"\N",0
35,65,225,583,5,1,"\N",0
33,35,225,583,20,1,"\N",0
44,77,225,583,9,1,"\N",0
18,85,225,583,20,1,"\N",0
45,73,225,583,20,1,"\N",0
49,50,225,583,5,1,"\N",0
3,58,225,583,20,1,"\N",0
37,71,225,583,1,2,"1",10
3,55,225,583,1,2,"2",6
32,30,225,583,11,2,"3",4
21,57,225,583,11,2,"4",3
39,63,225,583,11,2,"5",2
45,44,225,583,11,2,"6",1
49,56,225,583,11,2,"7",0
42,64,225,583,12,2,"8",0
1,79,225,583,12,2,"9",0
6,83,225,583,13,2,"10",0
32,69,225,583,14,2,"11",0
22,84,225,583,20,2,"12",0
37,22,225,583,20,2,"\N",0
48,49,225,583,5,2,"\N",0
21,14,225,583,20,2,"\N",0
35,65,225,583,5,2,"\N",0
33,35,225,583,20,2,"\N",0
44,77,225,583,9,2,"\N",0
18,85,225,583,20,2,"\N",0
45,73,225,583,20,2,"\N",0
49,50,225,583,5,2,"\N",0
3,58,225,583,20,2,"\N",0
37,71,225,583,1,3,"1",10
3,55,225,583,1,3,"2",6
32,30,225,583,11,3,"3",4
21,57,225,583,11,3,"4",3
39,63,225,583,11,3,"5",2
45,44,225,583,11,3,"6",1
49,56,225,583,11,3,"7",0
42,64,225,583,12,3,"8",0
1,79,225,583,12,3,"9",0
6,83,225,583,13,3,"10",0
32,69,225,583,14,3,"11",0
22,84,225,583,20,3,"12",0
37,22,225,583,20,3,"\N",0
48,49,225,583,5,3,"\N",0
21,14,225,583,20,3,"\N",0
35,65,225,583,5,3,"\N",0
33,35,225,583,20,3,"\N",0
44,77,225,583,9,3,"\N",0
18,85,225,583,20,3,"\N",0
45,73,225,583,20,3,"\N",0
49,50,225,583,5,3,"\N",0
3,58,225,583,20,3,"\N",0
37,71,225,583,1,4,"1",10
3,55,225,583,1,4,"2",6
32,30,225,583,11,4,"3",4
21,57,225,583,11,4,"4",3
39,63,225,583,11,4,"5",2
45,44,225,583,11,4,"6",1
49,56,225,583,11,4,"7",0
42,64,225,583,12,4,"8",0
1,79,225,583,12,4,"9",0
6,83,225,583,13,4,"10",0
32,69,225,583,14,4,"11",0
22,84,225,583,20,4,"12",0
37,22,225,583,20,4,"\N",0
48,49,225,583,5,4,"\N",0
21,14,225,583,20,4,"\N",0
35,65,225,583,5,4,"\N",0
33,35,225,583,20,4,"\N",0
44,77,225,583,9,4,"\N",0
18,85,225,583,20,4,"\N",0
45,73,225,583,20,4,"\N",0
49,50,225,583,5,4,"\N",0
3,58,225,583,20,4,"\N",0
37,71,225,583,1,5,"1",10
3,55,225,583,1,5,"2",6
32,30,225,583,11,5,"3",4
21,57,225,583,11,5,"4",3
39,63,225,583,11,5,"5",2
45,44,225,583,11,5,"6",1
49,56,225,583,11,5,"7",0
42,64,225,583,12,5,"8",0
1,79,225,583,12,5,"9",0
6,83,225,583,13,5,"10",0
32,69,225,583,14,5,"11",0
22,84,225,583,20,5,"12",0
37,22,225,583,20,5,"\N",0
48,49,225,583,5,5,"\N",0
21,14,225,583,20,5,"\N",0
35,65,225,583,5,5,"\N",0
33,35,225,583,20,5,"\N",0
44,77,225,583,9,5,"\N",0
18,85,225,583,20,5,"\N",0
45,73,225,583,20,5,"\N",0
49,50,225,583,5,5,"\N",0
3,58,225,583,20,5,"\N",0
37,71,225,583,1,6,"1",10
3,55,225,583,1,6,"2",6
32,30,225,583,11,6,"3",4
21,57,225,583,11,6,"4",3
39,63,225,583,11,6,"5",2
45,44,225,583,11,6,"6",1
49,56,225,583,11,6,"7",0
42,64,225,583,12,6,"8",0
1,79,225,583,12,6,"9",0
6,83,225,583,13,6,"10",0
32,69,225,583,14,6,"11",0
22,84,225,583,20,6,"12",0
37,22,225,583,20,6,"\N",0
48,49,225,583,5,6,"\N",0
21,14,225,583,20,6,"\N",0
35,65,225,583,5,6,"\N",0
33,35,225,583,20,6,"\N",0
44,77,225,583,9,6,"\N",0
18,85,225,583,20,6,"\N",0
45,73,225,583,20,6,"\N",0
49,50,225,583,5,6,"\N",0
3,58,225,583,20,6,"\N",0
37,71,225,583,1,7,"1",10
3,55,225,583,1,7,"2",6
32,30,225,583,11,7,"3",4
21,57,225,583,11,7,"4",3
39,63,225,583,11,7,"5",2
45,44,225,583,11,7,"6",1
49,56,225,583,11,7,"7",0
42,64,225,583,12,7,"8",0
1,79,225,583,12,7,"9",0
6,83,225,583,13,7,"10",0
32,69,225,583,14,7,"11",0
22,84,225,583,20,7,"12",0
37,22,225,583,20,7,"\N",0
48,49,225,583,5,7,"\N",0
21,14,225,583,20,7,"\N",0
35,65,225,583,5,7,"\N",0
33,35,225,583,20,7,"\N",0
44,77,225,583,9,7,"\N",0
18,85,225,583,20,7,"\N",0
45,73,225,583,20,7,"\N",0
49,50,225,583,5,7,"\N",0
3,58,225,583,20,7,"\N",0
37,71,225,583,1,8,"1",10
3,55,225,583,1,8,"2",6
32,30,225,583,11,8,"3",4
21,57,225,583,11,8,"4",3
39,63,225,583,11,8,"5",2
45,44,225,583,11,8,"6",1
49,56,225,583,11,8,"7",0
42,64,225,583,12,8,"8",0
1,79,225,583,12,8,"9",0
6,83,225,583,13,8,"10",0
32,69,225,583,14,8,"11",0
22,84,225,583,20,8,"12",0
37,22,225,583,20,8,"\N",0
48,49,225,583,5,8,"\N",0
21,14,225,583,20,8,"\N",0
35,65,225,583,5,8,"\N",0
33,35,225,583,20,8,"\N",0
44,77,225,583,9,8,"\N",0
18,85,225,583,20,8,"\N",0
45,73,225,583,20,8,"\N",0
49,50,225,583,5,8,"\N",0
3,58,225,583,20,8,"\N",0
37,71,225,583,1,9,"1",10
3,55,225,583,1,9,"2",6
32,30,225,583,11,9,"3",4
21,57,225,583,11,9,"4",3
39,63,225,583,11,9,"5",2
45,44,225,583,11,9,"6",1
49,56,225,583,11,9,"7",0
42,64,225,583,12,9,"8",0
1,79,225,583,12,9,"9",0
6,83,225,583,13,9,"10",0
